17:55:06.040 -> 
17:55:06.040 -> 
17:55:06.040 -> Starting state machine
17:55:06.040 -> 
17:55:06.040 -> 
17:55:06.040 -> Initializing SD card ... done!
17:55:06.771 -> Next available file is 00075.txt
17:55:06.771 -> Creating file 00075.txt ... done!
17:55:06.804 -> Transitioning to state INITIALIZE
17:55:06.804 -> Transitioning to state 12V_REG_ENABLE
17:55:06.804 -> Transitioning to state DELAY [500]
17:55:07.302 -> Transitioning to state ELECTROMETER_ENABLE
17:55:07.302 -> Transitioning to state DELAY [3000]
17:55:45.973 -> 125076, 4, 39994, 291686, 569, 512.629, 404, 0.711
17:55:46.072 -> 125036, 5, 40119, 291695, 569, 512.645, 406, 0.715
17:55:46.205 -> 125148, 6, 40244, 292697, 571, 512.604, 384, 0.674
17:55:46.338 -> 125048, 7, 40370, 292713, 571, 512.632, 403, 0.707
17:55:46.470 -> 125032, 0, 40495, 292185, 570, 512.605, 395, 0.694
17:55:46.570 -> 125064, 1, 40620, 291650, 569, 512.566, 356, 0.627
17:55:46.703 -> 125100, 2, 40744, 292187, 570, 512.609, 383, 0.673
17:55:46.835 -> 125040, 3, 40869, 292173, 570, 512.584, 377, 0.663
17:55:46.968 -> 125088, 4, 40994, 292708, 571, 512.623, 397, 0.696
17:55:47.067 -> 125068, 5, 41119, 292702, 571, 512.613, 392, 0.688
17:55:47.200 -> 124976, 6, 41244, 291690, 569, 512.636, 374, 0.658
17:55:47.333 -> 125072, 7, 41370, 291682, 569, 512.622, 398, 0.701
17:55:47.465 -> 125084, 0, 41495, 292713, 571, 512.632, 409, 0.718
17:55:47.565 -> 125068, 1, 41620, 291651, 569, 512.568, 359, 0.632
17:55:47.697 -> 125092, 2, 41745, 292712, 571, 512.630, 404, 0.709
17:55:47.830 -> 125080, 3, 41870, 292178, 570, 512.593, 376, 0.661
17:55:47.963 -> 124996, 4, 41995, 291670, 569, 512.601, 377, 0.664
17:55:48.095 -> 125128, 5, 42120, 292716, 571, 512.637, 398, 0.698
17:55:48.195 -> 125044, 6, 42246, 292175, 570, 512.588, 375, 0.659
17:55:48.327 -> 125064, 7, 42371, 292190, 570, 512.614, 388, 0.682
17:55:48.460 -> 125024, 0, 42496, 291686, 569, 512.630, 395, 0.695
17:55:48.593 -> 125076, 1, 42620, 292163, 570, 512.567, 369, 0.649
17:55:48.692 -> 125100, 2, 42745, 292728, 571, 512.658, 424, 0.744
17:55:48.825 -> 125064, 3, 42870, 292694, 571, 512.599, 388, 0.681
17:55:48.957 -> 125000, 4, 42995, 291693, 569, 512.641, 412, 0.725
17:55:49.057 -> 125140, 5, 43121, 292205, 570, 512.640, 401, 0.705
17:55:49.190 -> 125056, 6, 43246, 292194, 570, 512.621, 397, 0.698
17:55:49.323 -> 125040, 7, 43371, 292719, 571, 512.642, 433, 0.760
17:55:49.455 -> 125008, 0, 43496, 292167, 570, 512.574, 352, 0.619
17:55:49.588 -> 125104, 1, 43621, 292662, 571, 512.543, 348, 0.611
17:55:49.687 -> 125104, 2, 43746, 292207, 570, 512.644, 417, 0.733
17:55:49.820 -> 125036, 3, 43871, 292180, 570, 512.597, 378, 0.664
17:55:49.953 -> 125020, 4, 43996, 292193, 570, 512.619, 387, 0.680
17:55:50.086 -> 125056, 5, 44121, 292198, 570, 512.628, 396, 0.696
17:55:50.185 -> 125120, 6, 44247, 292193, 570, 512.619, 391, 0.687
17:55:50.318 -> 125000, 7, 44371, 292214, 570, 512.656, 428, 0.752
17:55:50.450 -> 125104, 0, 44496, 291690, 569, 512.636, 404, 0.711
17:55:50.583 -> 125036, 1, 44621, 292166, 570, 512.572, 374, 0.657
17:55:50.683 -> 125032, 2, 44746, 292215, 570, 512.658, 443, 0.779
17:55:50.815 -> 125152, 3, 44871, 292188, 570, 512.611, 388, 0.682
17:55:50.948 -> 124976, 4, 44996, 291701, 569, 512.655, 416, 0.732
17:55:51.081 -> 125156, 5, 45122, 292217, 570, 512.661, 435, 0.764
17:55:51.180 -> 125020, 6, 45247, 292703, 571, 512.615, 383, 0.672
17:55:51.312 -> 125048, 7, 45372, 292191, 570, 512.616, 389, 0.684
17:55:51.445 -> 125036, 0, 45497, 292197, 570, 512.626, 391, 0.687
17:55:51.577 -> 125060, 1, 45622, 291633, 569, 512.536, 339, 0.597
17:55:51.710 -> 125108, 2, 45747, 292209, 570, 512.647, 405, 0.712
17:55:51.810 -> 125084, 3, 45872, 292697, 571, 512.604, 389, 0.682
17:55:51.942 -> 125004, 4, 45997, 292207, 570, 512.644, 394, 0.692
17:55:52.075 -> 125056, 5, 46123, 292720, 571, 512.644, 399, 0.700
17:55:52.207 -> 125136, 6, 46247, 292187, 570, 512.609, 377, 0.663
17:55:52.307 -> 125044, 7, 46372, 292198, 570, 512.628, 385, 0.677
17:55:52.440 -> 125056, 0, 46497, 292716, 571, 512.638, 422, 0.740
17:55:52.572 -> 125084, 1, 46622, 292154, 570, 512.551, 353, 0.620
17:55:52.705 -> 125072, 2, 46747, 292720, 571, 512.645, 404, 0.709
17:55:52.805 -> 125008, 3, 46872, 291666, 569, 512.594, 377, 0.664
17:55:52.937 -> 125068, 4, 46998, 292198, 570, 512.628, 396, 0.696
17:55:53.070 -> 125056, 5, 47123, 292193, 570, 512.619, 401, 0.705
17:55:53.203 -> 125036, 6, 47248, 291677, 569, 512.613, 413, 0.727
17:55:53.302 -> 125116, 7, 47373, 292184, 570, 512.604, 379, 0.666
17:55:53.435 -> 125040, 0, 47498, 291691, 569, 512.638, 408, 0.718
17:55:53.568 -> 125076, 1, 47623, 292152, 570, 512.547, 341, 0.599
17:55:53.701 -> 125068, 2, 47748, 292214, 570, 512.656, 413, 0.726
17:55:53.801 -> 125076, 3, 47873, 292698, 571, 512.606, 390, 0.684
17:55:53.933 -> 125008, 4, 47998, 291709, 569, 512.670, 425, 0.748
17:55:54.066 -> 125100, 5, 48123, 292211, 570, 512.651, 423, 0.743
17:55:54.198 -> 125040, 6, 48248, 291666, 569, 512.594, 365, 0.643
17:55:54.331 -> 125096, 7, 48373, 292720, 571, 512.644, 425, 0.746
17:55:54.430 -> 125092, 0, 48498, 292209, 570, 512.647, 422, 0.742
17:55:54.563 -> 124976, 1, 48623, 292165, 570, 512.570, 380, 0.668
17:55:54.696 -> 125064, 2, 48748, 291696, 569, 512.647, 449, 0.790
17:55:54.828 -> 125112, 3, 48874, 292211, 570, 512.651, 398, 0.699
17:55:54.928 -> 125048, 4, 48999, 292217, 570, 512.662, 439, 0.772
17:55:55.060 -> 125088, 5, 49124, 292719, 571, 512.643, 413, 0.725
17:55:55.193 -> 125040, 6, 49249, 292188, 570, 512.611, 380, 0.668
17:55:55.325 -> 125104, 7, 49374, 292679, 571, 512.573, 361, 0.633
17:55:55.425 -> 125040, 0, 49499, 292196, 570, 512.625, 402, 0.707
17:55:55.558 -> 125044, 1, 49624, 292674, 571, 512.564, 358, 0.628
17:55:55.690 -> 125032, 2, 49748, 292197, 570, 512.626, 395, 0.694
17:55:55.823 -> 125048, 3, 49874, 291663, 569, 512.589, 383, 0.674
17:55:55.922 -> 125068, 4, 49999, 291711, 569, 512.673, 427, 0.752
17:55:56.055 -> 125052, 5, 50124, 291704, 569, 512.661, 417, 0.734
17:55:56.188 -> 125092, 6, 50249, 292690, 571, 512.592, 378, 0.663
17:55:56.321 -> 125116, 7, 50374, 292216, 570, 512.659, 411, 0.722
17:55:56.453 -> 125000, 0, 50499, 292192, 570, 512.617, 394, 0.692
17:55:56.553 -> 125108, 1, 50624, 291643, 569, 512.553, 335, 0.590
17:55:56.685 -> 125080, 2, 50750, 292203, 570, 512.637, 383, 0.673
17:55:56.818 -> 125012, 3, 50875, 292186, 570, 512.607, 356, 0.626
17:55:56.951 -> 125124, 4, 51000, 292703, 571, 512.614, 375, 0.658
17:55:57.050 -> 125028, 5, 51125, 292200, 570, 512.632, 392, 0.689
17:55:57.183 -> 125100, 6, 51250, 292201, 570, 512.633, 427, 0.750
17:55:57.316 -> 124980, 7, 51375, 292169, 570, 512.577, 377, 0.663
17:55:57.449 -> 125048, 0, 51500, 292188, 570, 512.610, 375, 0.659
17:55:57.549 -> 125160, 1, 51624, 292660, 571, 512.539, 367, 0.644
17:55:57.681 -> 124976, 2, 51749, 292186, 570, 512.607, 363, 0.638
17:55:57.814 -> 125068, 3, 51875, 291662, 569, 512.587, 394, 0.694
17:55:57.946 -> 125124, 4, 52000, 292721, 571, 512.646, 442, 0.775
17:55:58.046 -> 125064, 5, 52125, 292707, 571, 512.622, 415, 0.728
17:55:58.178 -> 125072, 6, 52250, 292705, 571, 512.618, 397, 0.696
17:55:58.212 -> Stepper executed 21500 steps over 26888 ms (2/5 duty)
17:55:58.212 -> Transitioning to state DELAY [2000]
17:55:58.311 -> 124992, 7, 52375, 316260, 617, 512.577, 394, 0.640
17:55:58.443 -> 125092, 0, 52500, 316278, 617, 512.606, 388, 0.630
17:55:58.576 -> 125072, 1, 52625, 316263, 617, 512.582, 384, 0.623
17:55:58.675 -> 125060, 2, 52751, 316817, 618, 512.649, 458, 0.742
17:55:58.808 -> 125012, 3, 52876, 316285, 617, 512.617, 447, 0.726
17:55:58.940 -> 125036, 4, 53001, 316260, 617, 512.577, 404, 0.656
17:55:59.073 -> 125112, 5, 53126, 316257, 617, 512.572, 403, 0.654
17:55:59.173 -> 125112, 6, 53251, 316790, 618, 512.605, 404, 0.655
17:55:59.305 -> 125000, 7, 53376, 316295, 617, 512.634, 410, 0.666
17:55:59.438 -> 125092, 0, 53500, 315775, 616, 512.622, 404, 0.657
17:55:59.570 -> 125008, 1, 53625, 315767, 616, 512.609, 437, 0.711
17:55:59.669 -> 125052, 2, 53751, 315758, 616, 512.594, 401, 0.652
17:55:59.802 -> 125100, 3, 53876, 316296, 617, 512.635, 420, 0.682
17:55:59.935 -> 125060, 4, 54001, 316272, 617, 512.596, 400, 0.649
17:56:00.067 -> 125116, 5, 54126, 316293, 617, 512.630, 420, 0.682
17:56:00.167 -> 125056, 6, 54251, 316309, 617, 512.656, 477, 0.774
17:56:00.200 -> Transitioning to state STEPPER_RUN_CLOSED
17:56:00.200 -> Transitioning to state STEPPER_RUN
17:56:00.200 -> Running stepper in opened direction
17:56:00.299 -> 125100, 7, 54376, 292192, 570, 512.617, 380, 0.668
17:56:00.432 -> 125028, 0, 54501, 292193, 570, 512.619, 380, 0.668
17:56:00.564 -> 125000, 1, 54627, 292182, 570, 512.600, 376, 0.661
17:56:00.697 -> 125156, 2, 54752, 292199, 570, 512.630, 373, 0.656
17:56:00.796 -> 125024, 3, 54877, 292205, 570, 512.640, 381, 0.670
17:56:00.928 -> 125052, 4, 55002, 292210, 570, 512.649, 429, 0.754
17:56:01.061 -> 125100, 5, 55127, 292202, 570, 512.635, 415, 0.729
17:56:01.161 -> 125020, 6, 55251, 292686, 571, 512.585, 378, 0.663
17:56:01.293 -> 125068, 7, 55376, 292166, 570, 512.572, 389, 0.684
17:56:01.426 -> 125052, 0, 55501, 292190, 570, 512.614, 409, 0.719
17:56:01.559 -> 125028, 1, 55627, 291628, 569, 512.527, 343, 0.604
17:56:01.691 -> 125132, 2, 55752, 292189, 570, 512.612, 390, 0.685
17:56:01.791 -> 125048, 3, 55877, 292180, 570, 512.597, 364, 0.640
17:56:01.923 -> 125072, 4, 56002, 292728, 571, 512.658, 455, 0.798
17:56:02.056 -> 125060, 5, 56127, 292201, 570, 512.633, 433, 0.761
17:56:02.188 -> 125004, 6, 56252, 291680, 569, 512.619, 379, 0.667
17:56:02.288 -> 125076, 7, 56377, 291661, 569, 512.585, 349, 0.614
17:56:02.421 -> 125092, 0, 56503, 292701, 571, 512.611, 406, 0.712
17:56:02.553 -> 125100, 1, 56628, 292138, 570, 512.523, 323, 0.568
17:56:02.686 -> 125048, 2, 56753, 292718, 571, 512.640, 429, 0.753
17:56:02.786 -> 125032, 3, 56878, 292168, 570, 512.575, 390, 0.685
17:56:02.919 -> 125040, 4, 57003, 292208, 570, 512.645, 410, 0.721
17:56:03.051 -> 125108, 5, 57127, 291957, 570, 512.205, 66068, 116.112
17:56:03.184 -> 125032, 6, 57252, 292167, 570, 512.574, 349, 0.613
17:56:03.284 -> 125060, 7, 57377, 292184, 570, 512.604, 404, 0.710
17:56:03.416 -> 125032, 0, 57503, 292727, 571, 512.657, 427, 0.749
17:56:03.549 -> 125132, 1, 57628, 292155, 570, 512.553, 333, 0.585
17:56:03.681 -> 125012, 2, 57753, 291698, 569, 512.650, 386, 0.680
17:56:03.814 -> 125112, 3, 57878, 292193, 570, 512.619, 418, 0.735
17:56:03.914 -> 125008, 4, 58003, 291717, 569, 512.684, 423, 0.745
17:56:04.046 -> 125128, 5, 58128, 292196, 570, 512.624, 421, 0.740
17:56:04.179 -> 125024, 6, 58253, 291672, 569, 512.605, 360, 0.634
17:56:04.312 -> 125100, 7, 58379, 292684, 571, 512.581, 387, 0.679
17:56:04.411 -> 125072, 0, 58504, 292238, 570, 512.699, 477, 0.838
17:56:04.544 -> 125012, 1, 58629, 292177, 570, 512.591, 376, 0.661
17:56:04.676 -> 125064, 2, 58754, 291707, 569, 512.666, 421, 0.741
17:56:04.809 -> 125072, 3, 58878, 292162, 570, 512.565, 367, 0.645
17:56:04.908 -> 125060, 4, 59003, 292221, 570, 512.669, 415, 0.729
17:56:05.041 -> 125064, 5, 59128, 292203, 570, 512.637, 372, 0.654
17:56:05.173 -> 125080, 6, 59253, 292715, 571, 512.636, 425, 0.746
17:56:05.306 -> 125000, 7, 59379, 291689, 569, 512.635, 405, 0.713
17:56:05.405 -> 125068, 0, 59504, 291697, 569, 512.648, 386, 0.680
17:56:05.538 -> 125060, 1, 59629, 292193, 570, 512.619, 364, 0.640
17:56:05.671 -> 125152, 2, 59754, 292741, 571, 512.681, 451, 0.791
17:56:05.803 -> 125004, 3, 59879, 292659, 571, 512.537, 346, 0.607
17:56:05.936 -> 125104, 4, 60004, 292197, 570, 512.626, 421, 0.740
17:56:06.035 -> 125008, 5, 60129, 292184, 570, 512.603, 370, 0.650
17:56:06.168 -> 125068, 6, 60254, 292707, 571, 512.622, 435, 0.763
17:56:06.301 -> 125112, 7, 60380, 292201, 570, 512.633, 432, 0.759
17:56:06.434 -> 125008, 0, 60505, 292189, 570, 512.612, 406, 0.714
17:56:06.533 -> 125108, 1, 60630, 292142, 570, 512.530, 356, 0.626
17:56:06.666 -> 125068, 2, 60754, 292208, 570, 512.645, 395, 0.694
17:56:06.799 -> 125068, 3, 60879, 292693, 571, 512.597, 401, 0.704
17:56:06.931 -> 125076, 4, 61004, 292725, 571, 512.653, 386, 0.677
17:56:07.031 -> 125036, 5, 61129, 292194, 570, 512.621, 401, 0.705
17:56:07.163 -> 125032, 6, 61254, 292196, 570, 512.625, 410, 0.721
17:56:07.296 -> 125072, 7, 61380, 292153, 570, 512.549, 355, 0.624
17:56:07.429 -> 125084, 0, 61505, 292729, 571, 512.661, 437, 0.767
17:56:07.529 -> 125056, 1, 61630, 292182, 570, 512.600, 416, 0.731
17:56:07.661 -> 125008, 2, 61755, 292187, 570, 512.608, 426, 0.749
17:56:07.794 -> 125064, 3, 61880, 291652, 569, 512.569, 336, 0.592
17:56:07.926 -> 125096, 4, 62005, 292193, 570, 512.619, 425, 0.747
17:56:08.026 -> 125028, 5, 62130, 292219, 570, 512.665, 417, 0.733
17:56:08.158 -> 125088, 6, 62256, 292675, 571, 512.565, 351, 0.616
17:56:08.291 -> 125032, 7, 62381, 291682, 569, 512.622, 407, 0.717
17:56:08.424 -> 125084, 0, 62505, 292194, 570, 512.621, 414, 0.728
17:56:08.557 -> 125100, 1, 62630, 292151, 570, 512.545, 406, 0.714
17:56:08.656 -> 125080, 2, 62755, 292703, 571, 512.614, 361, 0.633
17:56:08.789 -> 125032, 3, 62880, 292175, 570, 512.588, 389, 0.684
17:56:08.921 -> 125092, 4, 63005, 292205, 570, 512.640, 433, 0.761
17:56:09.054 -> 125072, 5, 63131, 292235, 570, 512.693, 479, 0.842
17:56:09.153 -> 125028, 6, 63256, 292191, 570, 512.616, 400, 0.703
17:56:09.286 -> 125024, 7, 63381, 292152, 570, 512.547, 329, 0.578
17:56:09.418 -> 125128, 0, 63506, 292199, 570, 512.630, 443, 0.779
17:56:09.551 -> 125032, 1, 63631, 292157, 570, 512.556, 361, 0.634
17:56:09.651 -> 125024, 2, 63756, 291679, 569, 512.617, 361, 0.636
17:56:09.783 -> 125120, 3, 63881, 292195, 570, 512.623, 366, 0.643
17:56:09.916 -> 125004, 4, 64006, 292232, 570, 512.687, 468, 0.822
17:56:10.049 -> 125116, 5, 64132, 292733, 571, 512.667, 467, 0.819
17:56:10.148 -> 125020, 6, 64257, 291664, 569, 512.591, 390, 0.687
17:56:10.281 -> 125108, 7, 64381, 292200, 570, 512.632, 424, 0.745
17:56:10.414 -> 125016, 0, 64506, 291686, 569, 512.629, 370, 0.651
17:56:10.547 -> 125120, 1, 64631, 292693, 571, 512.597, 393, 0.689
17:56:10.646 -> 125080, 2, 64756, 292708, 571, 512.624, 413, 0.725
17:56:10.779 -> 125052, 3, 64881, 292670, 571, 512.557, 360, 0.632
17:56:10.912 -> 125012, 4, 65006, 292191, 570, 512.616, 369, 0.649
17:56:11.044 -> 125060, 5, 65132, 292219, 570, 512.665, 429, 0.754
17:56:11.177 -> 125104, 6, 65257, 292705, 571, 512.618, 371, 0.651
17:56:11.277 -> 125064, 7, 65382, 292212, 570, 512.652, 446, 0.784
17:56:11.410 -> 125052, 0, 65507, 292185, 570, 512.605, 380, 0.668
17:56:11.542 -> 125036, 1, 65632, 291654, 569, 512.573, 373, 0.657
17:56:11.675 -> 125108, 2, 65757, 292193, 570, 512.619, 395, 0.694
17:56:11.775 -> 124980, 3, 65882, 292196, 570, 512.625, 399, 0.701
17:56:11.907 -> 125068, 4, 66007, 292194, 570, 512.621, 397, 0.698
17:56:12.040 -> 125060, 5, 66132, 291698, 569, 512.650, 416, 0.732
17:56:12.173 -> 125132, 6, 66257, 292187, 570, 512.609, 395, 0.694
17:56:12.272 -> 125012, 7, 66382, 291671, 569, 512.603, 373, 0.657
17:56:12.405 -> 125132, 0, 66507, 292697, 571, 512.604, 387, 0.679
17:56:12.538 -> 124972, 1, 66632, 291655, 569, 512.575, 347, 0.611
17:56:12.670 -> 125068, 2, 66757, 292193, 570, 512.619, 383, 0.673
17:56:12.770 -> 125104, 3, 66882, 291680, 569, 512.619, 391, 0.688
17:56:12.903 -> 125084, 4, 67008, 292195, 570, 512.623, 397, 0.698
17:56:13.035 -> 124996, 5, 67133, 292213, 570, 512.654, 406, 0.714
17:56:13.168 -> 125140, 6, 67258, 292702, 571, 512.613, 406, 0.712
17:56:13.300 -> 124984, 7, 67383, 291695, 569, 512.645, 397, 0.699
17:56:13.399 -> 125132, 0, 67508, 292173, 570, 512.584, 358, 0.629
17:56:13.532 -> 125028, 1, 67633, 291646, 569, 512.559, 348, 0.613
17:56:13.665 -> 125088, 2, 67758, 292707, 571, 512.622, 365, 0.640
17:56:13.764 -> 125036, 3, 67883, 292182, 570, 512.600, 351, 0.617
17:56:13.897 -> 125108, 4, 68008, 292183, 570, 512.602, 368, 0.647
17:56:14.030 -> 125076, 5, 68133, 292205, 570, 512.640, 405, 0.712
17:56:14.162 -> 125048, 6, 68258, 292193, 570, 512.619, 417, 0.733
17:56:14.295 -> 125060, 7, 68383, 292714, 571, 512.634, 369, 0.647
17:56:14.394 -> 125004, 0, 68508, 292202, 570, 512.635, 392, 0.689
17:56:14.527 -> 125128, 1, 68633, 292162, 570, 512.565, 363, 0.638
17:56:14.660 -> 124976, 2, 68758, 291688, 569, 512.633, 416, 0.732
17:56:14.793 -> 125080, 3, 68883, 291683, 569, 512.624, 375, 0.660
17:56:14.892 -> 125084, 4, 69009, 292214, 570, 512.656, 437, 0.768
17:56:15.025 -> 125028, 5, 69134, 292211, 570, 512.651, 460, 0.808
17:56:15.157 -> 125148, 6, 69259, 292185, 570, 512.605, 361, 0.634
17:56:15.290 -> 125048, 7, 69384, 292203, 570, 512.637, 384, 0.675
17:56:15.389 -> 125036, 0, 69509, 292205, 570, 512.640, 435, 0.764
17:56:15.522 -> 125048, 1, 69634, 292681, 571, 512.576, 407, 0.714
17:56:15.655 -> 125084, 2, 69758, 292192, 570, 512.618, 374, 0.657
17:56:15.787 -> 125044, 3, 69884, 292167, 570, 512.574, 362, 0.636
17:56:15.887 -> 125100, 4, 70009, 292204, 570, 512.638, 428, 0.752
17:56:16.019 -> 125080, 5, 70134, 292696, 571, 512.603, 390, 0.684
17:56:16.152 -> 125040, 6, 70259, 292689, 571, 512.590, 363, 0.637
17:56:16.284 -> 125064, 7, 70384, 292718, 571, 512.641, 444, 0.779
17:56:16.384 -> 125040, 0, 70509, 292216, 570, 512.660, 448, 0.787
17:56:16.516 -> 125064, 1, 70634, 291677, 569, 512.613, 365, 0.643
17:56:16.649 -> 125028, 2, 70759, 292201, 570, 512.633, 422, 0.742
17:56:16.782 -> 125068, 3, 70885, 292182, 570, 512.600, 400, 0.703
17:56:16.914 -> 125064, 4, 71010, 292224, 570, 512.674, 444, 0.780
17:56:17.013 -> 125080, 5, 71135, 292199, 570, 512.630, 391, 0.687
17:56:17.146 -> 125112, 6, 71260, 292190, 570, 512.614, 390, 0.685
17:56:17.279 -> 125064, 7, 71385, 292185, 570, 512.605, 396, 0.696
17:56:17.412 -> 125028, 0, 71510, 292719, 571, 512.643, 415, 0.728
17:56:17.511 -> 125084, 1, 71634, 292176, 570, 512.590, 361, 0.634
17:56:17.644 -> 125004, 2, 71760, 292211, 570, 512.651, 398, 0.699
17:56:17.777 -> 125120, 3, 71885, 292185, 570, 512.605, 394, 0.692
17:56:17.909 -> 125008, 4, 72010, 292218, 570, 512.663, 429, 0.754
17:56:18.009 -> 125128, 5, 72135, 292718, 571, 512.641, 419, 0.735
17:56:18.142 -> 124972, 6, 72260, 292164, 570, 512.568, 374, 0.657
17:56:18.274 -> 125128, 7, 72385, 292174, 570, 512.586, 386, 0.678
17:56:18.407 -> 125088, 0, 72510, 292203, 570, 512.637, 396, 0.696
17:56:18.507 -> 125016, 1, 72635, 292137, 570, 512.521, 333, 0.585
17:56:18.640 -> 125020, 2, 72761, 292188, 570, 512.611, 396, 0.696
17:56:18.772 -> 125108, 3, 72886, 293197, 572, 512.582, 359, 0.629
17:56:18.905 -> 125024, 4, 73011, 292205, 570, 512.640, 429, 0.754
17:56:19.038 -> 125092, 5, 73136, 292200, 570, 512.632, 406, 0.714
17:56:19.137 -> 125068, 6, 73261, 291657, 569, 512.578, 363, 0.639
17:56:19.270 -> 125104, 7, 73385, 292689, 571, 512.590, 379, 0.665
17:56:19.403 -> 125060, 0, 73510, 292200, 570, 512.632, 415, 0.729
17:56:19.536 -> 125008, 1, 73635, 292156, 570, 512.555, 348, 0.612
17:56:19.635 -> 125060, 2, 73761, 291688, 569, 512.633, 412, 0.725
17:56:19.767 -> 125076, 3, 73886, 292194, 570, 512.621, 394, 0.692
17:56:19.900 -> 125112, 4, 74011, 292709, 571, 512.625, 403, 0.707
17:56:20.033 -> 125020, 5, 74136, 292197, 570, 512.626, 405, 0.712
17:56:20.132 -> 125104, 6, 74261, 292176, 570, 512.589, 370, 0.650
17:56:20.264 -> 125024, 7, 74386, 292185, 570, 512.605, 391, 0.687
17:56:20.397 -> 125056, 0, 74511, 291672, 569, 512.605, 366, 0.644
17:56:20.530 -> 125052, 1, 74637, 292660, 571, 512.539, 346, 0.607
17:56:20.630 -> 125072, 2, 74762, 292200, 570, 512.632, 408, 0.717
17:56:20.762 -> 125112, 3, 74887, 292698, 571, 512.606, 376, 0.660
17:56:20.895 -> 125044, 4, 75012, 291708, 569, 512.668, 419, 0.738
17:56:21.027 -> 125028, 5, 75137, 292228, 570, 512.680, 458, 0.805
17:56:21.160 -> 125048, 6, 75261, 292179, 570, 512.594, 396, 0.696
17:56:21.260 -> 125108, 7, 75386, 292686, 571, 512.585, 386, 0.677
17:56:21.392 -> 125092, 0, 75512, 292181, 570, 512.598, 379, 0.666
17:56:21.525 -> 125016, 1, 75637, 292157, 570, 512.556, 359, 0.631
17:56:21.658 -> 125056, 2, 75762, 292197, 570, 512.626, 427, 0.750
17:56:21.757 -> 125096, 3, 75887, 292181, 570, 512.598, 381, 0.670
17:56:21.890 -> 125072, 4, 76012, 292711, 571, 512.629, 418, 0.733
17:56:22.023 -> 125068, 5, 76137, 292208, 570, 512.646, 402, 0.707
17:56:22.156 -> 125000, 6, 76262, 292169, 570, 512.577, 375, 0.659
17:56:22.255 -> 125120, 7, 76387, 292194, 570, 512.621, 395, 0.694
17:56:22.388 -> 125064, 0, 76513, 292704, 571, 512.616, 380, 0.667
17:56:22.520 -> 125052, 1, 76638, 292151, 570, 512.546, 346, 0.608
17:56:22.653 -> 125012, 2, 76763, 292198, 570, 512.628, 403, 0.708
17:56:22.753 -> 125124, 3, 76888, 292176, 570, 512.590, 386, 0.678
17:56:22.885 -> 125020, 4, 77012, 292197, 570, 512.626, 385, 0.677
17:56:23.018 -> 125088, 5, 77137, 292204, 570, 512.639, 402, 0.707
17:56:23.151 -> 125084, 6, 77262, 292697, 571, 512.604, 385, 0.675
17:56:23.251 -> 124996, 7, 77387, 292209, 570, 512.647, 419, 0.736
17:56:23.384 -> 125124, 0, 77513, 292202, 570, 512.635, 403, 0.708
17:56:23.516 -> 125060, 1, 77638, 292159, 570, 512.560, 356, 0.626
17:56:23.649 -> 125016, 2, 77763, 292724, 571, 512.651, 437, 0.767
17:56:23.781 -> 125064, 3, 77888, 292187, 570, 512.609, 373, 0.656
17:56:23.880 -> 125024, 4, 78013, 292183, 570, 512.602, 361, 0.634
17:56:24.013 -> 125136, 5, 78138, 292220, 570, 512.667, 452, 0.794
17:56:24.146 -> 125064, 6, 78263, 292207, 570, 512.643, 407, 0.715
17:56:24.245 -> 124996, 7, 78388, 290907, 568, 512.160, 65663, 115.808
17:56:24.378 -> 125076, 0, 78514, 291684, 569, 512.626, 375, 0.660
17:56:24.511 -> 125052, 1, 78639, 292158, 570, 512.558, 343, 0.603
17:56:24.643 -> 125084, 2, 78764, 291703, 569, 512.659, 397, 0.699
17:56:24.776 -> 125120, 3, 78888, 292205, 570, 512.640, 411, 0.722
17:56:24.876 -> 124992, 4, 79013, 292225, 570, 512.676, 456, 0.801
17:56:25.009 -> 125088, 5, 79138, 292210, 570, 512.649, 402, 0.707
17:56:25.141 -> 125080, 6, 79263, 292187, 570, 512.609, 383, 0.673
17:56:25.274 -> 125000, 7, 79389, 291697, 569, 512.648, 383, 0.674
17:56:25.373 -> 125076, 0, 79514, 291680, 569, 512.619, 386, 0.680
17:56:25.506 -> 125092, 1, 79639, 292660, 571, 512.539, 358, 0.628
17:56:25.639 -> 125060, 2, 79764, 292229, 570, 512.682, 453, 0.796
17:56:25.772 -> 125052, 3, 79889, 292184, 570, 512.603, 386, 0.678
17:56:25.871 -> 125100, 4, 80014, 291702, 569, 512.657, 418, 0.736
17:56:26.004 -> 125028, 5, 80139, 292199, 570, 512.630, 391, 0.687
17:56:26.137 -> 125040, 6, 80264, 292190, 570, 512.614, 410, 0.721
17:56:26.270 -> 125052, 7, 80390, 292201, 570, 512.633, 401, 0.705
17:56:26.369 -> 125124, 0, 80515, 292202, 570, 512.635, 411, 0.722
17:56:26.502 -> 125072, 1, 80640, 292183, 570, 512.602, 377, 0.663
17:56:26.634 -> 125084, 2, 80764, 292705, 571, 512.618, 422, 0.740
17:56:26.767 -> 125008, 3, 80889, 292675, 571, 512.566, 374, 0.656
17:56:26.867 -> 125032, 4, 81014, 292209, 570, 512.647, 417, 0.733
17:56:26.999 -> 125148, 5, 81139, 292191, 570, 512.616, 387, 0.680
17:56:27.032 -> Stepper executed 21500 steps over 26888 ms (2/5 duty)
