Transitioning to state INITIALIZE
Transitioning to state 12V_REG_ENABLE
Transitioning to state DELAY [500]
Transitioning to state ELECTROMETER_ENABLE
Transitioning to state DELAY [3000]
125036, 6, 12230, 316281, 617, 512.611, 424, 0.688
125020, 7, 12355, 316303, 617, 512.647, 453, 0.735
125136, 0, 12480, 316296, 617, 512.635, 457, 0.742
124980, 1, 12605, 316268, 617, 512.590, 399, 0.648
125088, 2, 12731, 316300, 617, 512.642, 443, 0.719
125084, 3, 12856, 316264, 617, 512.583, 409, 0.664
125088, 4, 12981, 316297, 617, 512.637, 429, 0.696
125068, 5, 13106, 316325, 617, 512.682, 485, 0.787
125060, 6, 13231, 316305, 617, 512.650, 413, 0.670
124980, 7, 13356, 316801, 618, 512.623, 467, 0.757
125144, 0, 13480, 316317, 617, 512.669, 508, 0.825
125040, 1, 13605, 316774, 618, 512.579, 400, 0.648
125072, 2, 13731, 316327, 617, 512.686, 476, 0.773
125004, 3, 13856, 316243, 617, 512.549, 377, 0.612
125072, 4, 13981, 316289, 617, 512.624, 425, 0.690
125052, 5, 14106, 316345, 617, 512.715, 507, 0.823
125152, 6, 14231, 316264, 617, 512.583, 376, 0.610
125036, 7, 14356, 316265, 617, 512.585, 435, 0.706
125036, 0, 14481, 316287, 617, 512.620, 407, 0.661
125020, 1, 14606, 315737, 616, 512.560, 401, 0.652
125140, 2, 14732, 316796, 618, 512.615, 441, 0.715
125080, 3, 14857, 316296, 617, 512.635, 450, 0.731
124968, 4, 14982, 315764, 616, 512.604, 386, 0.628
125152, 5, 15107, 316830, 618, 512.670, 500, 0.810
125036, 6, 15232, 316778, 618, 512.586, 408, 0.661
125060, 7, 15356, 316274, 617, 512.600, 416, 0.675
125012, 0, 15481, 316271, 617, 512.595, 417, 0.677
125088, 1, 15607, 315747, 616, 512.576, 378, 0.615
125108, 2, 15732, 316786, 618, 512.599, 436, 0.707
125024, 3, 15857, 316275, 617, 512.601, 390, 0.633
125076, 4, 15982, 316779, 618, 512.587, 415, 0.673
125024, 5, 16107, 316335, 617, 512.698, 483, 0.784
125048, 6, 16232, 316265, 617, 512.585, 439, 0.713
125092, 7, 16357, 316243, 617, 512.549, 387, 0.628
125116, 0, 16483, 316814, 618, 512.644, 420, 0.681
124992, 1, 16608, 316220, 617, 512.512, 397, 0.644
125140, 2, 16733, 316808, 618, 512.634, 455, 0.737
125060, 3, 16858, 316276, 617, 512.603, 390, 0.633
125068, 4, 16983, 316258, 617, 512.574, 382, 0.620
125048, 5, 17107, 316822, 618, 512.657, 482, 0.781
125004, 6, 17232, 315749, 616, 512.579, 378, 0.615
125116, 7, 17357, 316284, 617, 512.616, 400, 0.649
125032, 0, 17483, 315776, 616, 512.623, 455, 0.740
125072, 1, 17608, 316268, 617, 512.590, 380, 0.617
125092, 2, 17733, 316294, 617, 512.632, 398, 0.646
125036, 3, 17858, 316303, 617, 512.647, 450, 0.731
125036, 4, 17983, 315781, 616, 512.631, 395, 0.642
125032, 5, 18108, 316328, 617, 512.687, 487, 0.791
125076, 6, 18233, 315781, 616, 512.631, 403, 0.655
125124, 7, 18358, 316827, 618, 512.665, 443, 0.718
124996, 0, 18484, 316292, 617, 512.629, 476, 0.773
125124, 1, 18609, 316277, 617, 512.605, 398, 0.646
125028, 2, 18734, 316316, 617, 512.668, 473, 0.768
125060, 3, 18859, 316250, 617, 512.561, 359, 0.583
125068, 4, 18983, 316300, 617, 512.642, 404, 0.656
125072, 5, 19108, 316291, 617, 512.627, 404, 0.656
125056, 6, 19233, 316276, 617, 512.603, 388, 0.630
125052, 7, 19358, 316288, 617, 512.622, 404, 0.656
125052, 0, 19484, 316273, 617, 512.598, 419, 0.680
125080, 1, 19609, 316235, 617, 512.536, 385, 0.625
125044, 2, 19734, 316286, 617, 512.619, 410, 0.666
125076, 3, 19859, 315795, 616, 512.654, 441, 0.717
125076, 4, 19984, 316273, 617, 512.598, 407, 0.661
125024, 5, 20109, 315785, 616, 512.638, 407, 0.662
125064, 6, 20234, 316288, 617, 512.622, 395, 0.641
125128, 7, 20360, 316250, 617, 512.561, 386, 0.627
125008, 0, 20485, 316280, 617, 512.610, 422, 0.685
125068, 1, 20610, 315734, 616, 512.555, 408, 0.663
125100, 2, 20734, 316300, 617, 512.642, 409, 0.664
125080, 3, 20859, 316287, 617, 512.621, 423, 0.687
125052, 4, 20984, 316791, 618, 512.607, 414, 0.671
125068, 5, 21109, 316293, 617, 512.631, 427, 0.693
125076, 6, 21235, 316264, 617, 512.583, 385, 0.625
124972, 7, 21360, 315733, 616, 512.554, 365, 0.593
125136, 0, 21485, 316778, 618, 512.585, 382, 0.619
125060, 1, 21610, 316238, 617, 512.541, 352, 0.571
125028, 2, 21735, 316319, 617, 512.673, 455, 0.739
125108, 3, 21860, 316261, 617, 512.579, 379, 0.615
124988, 4, 21985, 316315, 617, 512.666, 467, 0.758
125068, 5, 22110, 316283, 617, 512.614, 405, 0.657
125136, 6, 22236, 316268, 617, 512.590, 440, 0.714
125056, 7, 22361, 316803, 618, 512.626, 459, 0.744
125044, 0, 22486, 316285, 617, 512.617, 426, 0.692
125084, 1, 22610, 316743, 618, 512.529, 363, 0.588
124976, 2, 22735, 316288, 617, 512.622, 422, 0.685
125128, 3, 22860, 316283, 617, 512.614, 395, 0.641
125064, 4, 22985, 316293, 617, 512.630, 434, 0.705
125028, 5, 23110, 316299, 617, 512.640, 473, 0.768
125056, 6, 23236, 316267, 617, 512.588, 411, 0.667
125084, 7, 23361, 316792, 618, 512.608, 430, 0.697
125092, 0, 23486, 316280, 617, 512.609, 397, 0.644
125052, 1, 23611, 316239, 617, 512.543, 367, 0.596
125008, 2, 23736, 315799, 616, 512.661, 490, 0.797
125096, 3, 23861, 316252, 617, 512.564, 378, 0.614
125032, 4, 23986, 316271, 617, 512.595, 394, 0.640
125120, 5, 24112, 316797, 618, 512.617, 447, 0.724
125048, 6, 24237, 316275, 617, 512.602, 395, 0.641
125068, 7, 24361, 316271, 617, 512.595, 398, 0.646
125092, 0, 24486, 316262, 617, 512.580, 373, 0.606
125040, 1, 24611, 316767, 618, 512.568, 389, 0.630
125052, 2, 24736, 316269, 617, 512.591, 398, 0.646
125092, 3, 24861, 316259, 617, 512.576, 379, 0.615
125028, 4, 24986, 316311, 617, 512.659, 505, 0.820
125104, 5, 25112, 316325, 617, 512.682, 491, 0.797
125044, 6, 25237, 316792, 618, 512.608, 447, 0.724
125080, 7, 25362, 316258, 617, 512.574, 401, 0.651
Transitioning to state STEPPER_RUN_OPENED
Transitioning to state STEPPER_RUN
Running stepper in opened direction
124992, 0, 25487, 292172, 570, 512.582, 370, 0.650
125128, 1, 25612, 291663, 569, 512.589, 341, 0.600
125072, 2, 25737, 292684, 571, 512.581, 374, 0.656
124996, 3, 25862, 292200, 570, 512.632, 400, 0.703
125128, 4, 25987, 292700, 571, 512.609, 374, 0.656
125052, 5, 26113, 292171, 570, 512.581, 359, 0.631
125032, 6, 26237, 291644, 569, 512.555, 335, 0.590
